smiles,value,units,type,relation,chembl_id,assay_id,organism,source
CC(C)(C)[C@H](NC(=O)[C@H](CC1CCCC1)CN(O)C=O)C(=O)c1ccc(N2CCN(CCO)CC2)c(F)c1,1.0,nM,IC50,=,CHEMBL156163,CHEMBL762799,Escherichia coli,ChEMBL
Cc1[nH]c2nc(N)nc(O)c2c1Sc1ccccc1,30000.0,nM,IC50,>,CHEMBL141869,CHEMBL811077,Escherichia coli,ChEMBL
C[C@]1(Cn2ccnn2)[C@H](C(=O)[O-])N2C(=O)C[C@H]2S1(=O)=O.[Na+],122.0,nM,IC50,=,CHEMBL1439,CHEMBL804369,Escherichia coli,ChEMBL
CC1(C)S[C@@H]2[C@H](CS)C(=O)N2[C@H]1C(=O)O,601000.0,nM,IC50,=,CHEMBL25644,CHEMBL804369,Escherichia coli,ChEMBL
CC1(C)S[C@@H]2[C@@H](S)C(=O)N2[C@H]1C(=O)O,988000.0,nM,IC50,=,CHEMBL24275,CHEMBL804369,Escherichia coli,ChEMBL
CCCCCCCCCCCOc1cccc(O)c1C(=O)O,44000.0,nM,IC50,=,CHEMBL101406,CHEMBL873608,Escherichia coli,ChEMBL
CCCCCCCCCCCCOc1cccc(O)c1C(=O)OC,500000.0,nM,IC50,>,CHEMBL316847,CHEMBL873608,Escherichia coli,ChEMBL
CCCC[C@H](CN(O)C=O)C(=O)N[C@H](C(=O)c1ccc(O)cc1)C(C)(C)C,8.0,nM,IC50,=,CHEMBL347418,CHEMBL762799,Escherichia coli,ChEMBL
Nc1nc(/C(=N/O)C(=O)N[C@@H]2C(=O)N3C(C(=O)O)=C(/C=C4\CCN(CC(F)(F)F)C4=O)CS[C@H]23)cs1,30000.0,nM,IC50,=,CHEMBL53624,CHEMBL678825,Escherichia coli,ChEMBL
Cc1[nH]c2nc(N)[nH]c(=O)c2c1Sc1ccc([N+](=O)[O-])cc1,13000.0,nM,IC50,=,CHEMBL400364,CHEMBL811077,Escherichia coli,ChEMBL
COc1ccc(C(=O)[C@@H](NC(=O)[C@H](CC2CCCC2)CN(O)C=O)C(C)(C)C)cc1,3.0,nM,IC50,=,CHEMBL157091,CHEMBL762799,Escherichia coli,ChEMBL
CC(C)(C)[C@H](NC(=O)[C@H](CC1CCCC1)CN(O)C=O)C(=O)c1cc(F)c(F)cc1N1CCOCC1,0.5,nM,IC50,=,CHEMBL156257,CHEMBL762799,Escherichia coli,ChEMBL
CC(C)(C)[C@H](NC(=O)[C@H](CC1CCCC1)CN(O)C=O)C(=O)c1ccc(N2CCC(O)CC2)cc1,2.0,nM,IC50,=,CHEMBL157738,CHEMBL762799,Escherichia coli,ChEMBL
CC(C)(C)[C@H](NC(=O)[C@H](CC1CCCC1)CN(O)C=O)C(=O)c1ccc(N2CCN(CCN3CCOCC3)CC2)c(F)c1,6.0,nM,IC50,=,CHEMBL350211,CHEMBL762799,Escherichia coli,ChEMBL
CC1(C)[C@H](C(=O)O)N2C(=O)[C@H](CO)[C@H]2S1(=O)=O,14600.0,nM,IC50,=,CHEMBL24878,CHEMBL804369,Escherichia coli,ChEMBL
Cc1nc(=O)c2cc(CN(C)c3ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)s3)ccc2[nH]1,5300.0,nM,IC50,=,CHEMBL225071,CHEMBL811078,Escherichia coli,ChEMBL
CCCC[C@H](CN(O)C=O)C(=O)N[C@H](C(C)=O)C(C)(C)C,20.0,nM,IC50,=,CHEMBL88780,CHEMBL762799,Escherichia coli,ChEMBL
CCCC[C@H](CN(O)C=O)C(=O)N[C@H](C(=O)c1ccccc1)C(C)(C)C,3.0,nM,IC50,=,CHEMBL154703,CHEMBL762799,Escherichia coli,ChEMBL
CCCCCCCCCCCCOc1cccc(O)c1C(=O)O,17000.0,nM,IC50,=,CHEMBL98784,CHEMBL873608,Escherichia coli,ChEMBL
C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(SCCNC=N)C[C@H]12,10.0,nM,IC50,=,CHEMBL148,CHEMBL678825,Escherichia coli,ChEMBL
CC1(C)S[C@@H]2[C@@H](CO)C(=O)N2[C@H]1C(=O)O,275000.0,nM,IC50,=,CHEMBL277857,CHEMBL804369,Escherichia coli,ChEMBL
CC1(C)[C@H](C(=O)O)N2C(=O)[C@H](S)[C@H]2S1(=O)=O,69200.0,nM,IC50,=,CHEMBL26275,CHEMBL804369,Escherichia coli,ChEMBL
CCCCCCCCCCCCCCOc1cccc(O)c1C(=O)OC,500000.0,nM,IC50,>,CHEMBL99107,CHEMBL873608,Escherichia coli,ChEMBL
Cc1[nH]c2nc(N)nc(O)c2c1Sc1ccc(Cl)cc1,26000.0,nM,IC50,>,CHEMBL142176,CHEMBL811077,Escherichia coli,ChEMBL
CCCC[C@H](CN(O)C=O)C(=O)N[C@H](C(=O)c1ccccn1)C(C)(C)C,3.0,nM,IC50,=,CHEMBL156427,CHEMBL762799,Escherichia coli,ChEMBL
CCCC[C@H](CN(O)C=O)C(=O)N[C@H](C(=O)c1ccco1)C(C)(C)C,5.0,nM,IC50,=,CHEMBL347204,CHEMBL762799,Escherichia coli,ChEMBL
CC(C)(C)[C@H](NC(=O)[C@H](CC1CCCC1)CN(O)C=O)C(=O)c1ccc(N2CCN(CCN3CCCC3)CC2)cc1,3.0,nM,IC50,=,CHEMBL409416,CHEMBL762799,Escherichia coli,ChEMBL
CCCCCCCCCCCCCCCCCCCCOc1cccc(O)c1C(=O)O,500000.0,nM,IC50,>,CHEMBL100514,CHEMBL873608,Escherichia coli,ChEMBL
O=C(O)c1c(O)cccc1OCCCCCc1ccccc1,500000.0,nM,IC50,>,CHEMBL101353,CHEMBL873608,Escherichia coli,ChEMBL
CC(C)(C)[C@H](NC(=O)[C@H](CC1CCCC1)CN(O)C=O)C(=O)c1ccc(N2CCC(O)CC2)c(F)c1,2.0,nM,IC50,=,CHEMBL160164,CHEMBL762799,Escherichia coli,ChEMBL
CCCCCCCCCCCCCCOc1cccc(O)c1C(=O)O,5000.0,nM,IC50,=,CHEMBL418973,CHEMBL873608,Escherichia coli,ChEMBL
CCCCCCCCCCCCCCCCCCOc1cccc(O)c1C(=O)O,130000.0,nM,IC50,=,CHEMBL99542,CHEMBL873608,Escherichia coli,ChEMBL
CC(C)(C)[C@H](NC(=O)[C@H](CC1CCCC1)CN(O)C=O)C(=O)c1cc(F)c(F)cc1N1CCC(O)CC1,1.0,nM,IC50,=,CHEMBL158092,CHEMBL762799,Escherichia coli,ChEMBL
O=C(O)c1c(O)cccc1OCCCc1ccccc1,500000.0,nM,IC50,>,CHEMBL319213,CHEMBL873608,Escherichia coli,ChEMBL
CCCCCCCCCCCCCCCCOc1cccc(O)c1C(=O)O,1500.0,nM,IC50,=,CHEMBL98108,CHEMBL873608,Escherichia coli,ChEMBL
COc1ccc(Sc2c(C)[nH]c3nc(N)nc(O)c23)cc1OC,24000.0,nM,IC50,>,CHEMBL140323,CHEMBL811077,Escherichia coli,ChEMBL
CCCC[C@H](CN(O)C=O)C(=O)N[C@H](C(=O)c1ccc(C#N)cc1)C(C)(C)C,7.0,nM,IC50,=,CHEMBL422175,CHEMBL762799,Escherichia coli,ChEMBL
CC(C)(C)[C@H](NC(=O)[C@H](CC1CCCC1)CN(O)C=O)C(=O)c1ccc(N2CCC[C@H]2CO)cc1,7.0,nM,IC50,=,CHEMBL160513,CHEMBL762799,Escherichia coli,ChEMBL
CC1(C)S[C@@H]2[C@@H](CS)C(=O)N2[C@H]1C(=O)O,648000.0,nM,IC50,=,CHEMBL277225,CHEMBL804369,Escherichia coli,ChEMBL
CC1(C)[C@H](C(=O)O)N2C(=O)[C@H](CS)[C@H]2S1(=O)=O,51700.0,nM,IC50,=,CHEMBL24235,CHEMBL804369,Escherichia coli,ChEMBL
CCCC[C@H](CN(O)C=O)C(=O)N[C@H](C(=O)c1cc2ccccc2o1)C(C)(C)C,4.0,nM,IC50,=,CHEMBL156543,CHEMBL762799,Escherichia coli,ChEMBL
CCCC[C@H](CN(O)C=O)C(=O)N[C@H](C(=O)c1ccc(NC(C)=O)cc1)C(C)(C)C,8.0,nM,IC50,=,CHEMBL157712,CHEMBL762799,Escherichia coli,ChEMBL
CC(C)(C)[C@H](NC(=O)[C@H](CC1CCCC1)CN(O)C=O)C(=O)c1ccc(N2CCN(CCN3CCCC3)CC2)c(F)c1,9.0,nM,IC50,=,CHEMBL157687,CHEMBL762799,Escherichia coli,ChEMBL
Cc1[nH]c2nc(N)nc(O)c2c1Sc1ccc2ccccc2c1,25000.0,nM,IC50,>,CHEMBL141118,CHEMBL811077,Escherichia coli,ChEMBL
CC(C)(C)[C@H](NC(=O)[C@H](CC1CCCC1)CN(O)C=O)C(=O)c1ccc(O)cc1,2.0,nM,IC50,=,CHEMBL156547,CHEMBL762799,Escherichia coli,ChEMBL
Cc1[nH]c2nc(N)[nH]c(=O)c2c1Sc1ccc(Cl)c(Cl)c1,45000.0,nM,IC50,=,CHEMBL400485,CHEMBL811077,Escherichia coli,ChEMBL
CC(C)(C)[C@H](NC(=O)[C@H](CC1CCCC1)CN(O)C=O)C(=O)c1ccc(N2CCC[C@H]2CO)c(F)c1,2.0,nM,IC50,=,CHEMBL348314,CHEMBL762799,Escherichia coli,ChEMBL
CC(C)(C)[C@H](NC(=O)[C@H](CC1CCCC1)CN(O)C=O)C(=O)c1ccc(N2CCN(CCO)CC2)cc1,2.0,nM,IC50,=,CHEMBL156187,CHEMBL762799,Escherichia coli,ChEMBL
CC(C)(C)[C@H](NC(=O)[C@H](CC1CCCC1)CN(O)C=O)C(=O)c1cc(F)c(F)cc1N1CCN(CCO)CC1,2.0,nM,IC50,=,CHEMBL345440,CHEMBL762799,Escherichia coli,ChEMBL
CC1(C)[C@H](C(=O)O)N2C(=O)[C@@H](CS)[C@H]2S1(=O)=O,6800.0,nM,IC50,=,CHEMBL25766,CHEMBL804369,Escherichia coli,ChEMBL
CC(C)(C)[C@H](NC(=O)[C@H](CC1CCCC1)CN(O)C=O)C(=O)c1cc(F)c(F)cc1N1CCN(CCN2CCCC2)CC1,2.0,nM,IC50,=,CHEMBL347445,CHEMBL762799,Escherichia coli,ChEMBL
CC1(C)S[C@@H]2[C@H](CO)C(=O)N2[C@H]1C(=O)O,752000.0,nM,IC50,=,CHEMBL25613,CHEMBL804369,Escherichia coli,ChEMBL
CC(C)(C)[C@H](NC(=O)[C@H](CC1CCCC1)CN(O)C=O)C(=O)c1ccc(S(C)(=O)=O)cc1,10.0,nM,IC50,=,CHEMBL156080,CHEMBL762799,Escherichia coli,ChEMBL
CC(C)(C)[C@H](NC(=O)[C@H](CC1CCCC1)CN(O)C=O)C(=O)c1ccc(N2CCOCC2)c(F)c1,0.6,nM,IC50,=,CHEMBL156414,CHEMBL762799,Escherichia coli,ChEMBL
CC(C)(C)[C@H](NC(=O)[C@H](CC1CCCC1)CN(O)C=O)C(=O)c1cc(F)c(F)cc1N1CCN(CCN2CCOCC2)CC1,2.0,nM,IC50,=,CHEMBL347977,CHEMBL762799,Escherichia coli,ChEMBL
CC1(C)[C@H](C(=O)O)N2C(=O)[C@@H](CO)[C@H]2S1(=O)=O,650.0,nM,IC50,=,CHEMBL416561,CHEMBL804369,Escherichia coli,ChEMBL
CCCCCCCCCCCCCCOc1ccccc1C(=O)OC,500000.0,nM,IC50,>,CHEMBL100998,CHEMBL873608,Escherichia coli,ChEMBL
CC1(C)S[C@@H]2[C@H](S)C(=O)N2[C@H]1C(=O)O,1000000.0,nM,IC50,>,CHEMBL24351,CHEMBL804369,Escherichia coli,ChEMBL
CCCC[C@H](CN(O)C=O)C(=O)N[C@H](C(=O)N(C)C)C(C)(C)C,7.0,nM,IC50,=,CHEMBL431210,CHEMBL762799,Escherichia coli,ChEMBL
CCCCCCCCOc1cccc(O)c1C(=O)O,500000.0,nM,IC50,>,CHEMBL102205,CHEMBL873608,Escherichia coli,ChEMBL
CCCC[C@H](CN(O)C=O)C(=O)N[C@H](C(=O)c1ccc(NC(=O)C(F)(F)F)cc1)C(C)(C)C,20.0,nM,IC50,=,CHEMBL423047,CHEMBL762799,Escherichia coli,ChEMBL
CCCC[C@H](CN(O)C=O)C(=O)N[C@H](C(=O)c1ccc(N2CCOCC2)cc1)C(C)(C)C,5.0,nM,IC50,=,CHEMBL160493,CHEMBL762799,Escherichia coli,ChEMBL
CCCC[C@H](CN(O)C=O)C(=O)N[C@H](C(=O)c1ccc(F)cc1)C(C)(C)C,3.0,nM,IC50,=,CHEMBL156201,CHEMBL762799,Escherichia coli,ChEMBL
CC(C)(C)[C@H](NC(=O)[C@H](CC1CCCC1)CN(O)C=O)C(=O)c1cc(F)c(F)cc1N1CCC[C@H]1CO,2.0,nM,IC50,=,CHEMBL346581,CHEMBL762799,Escherichia coli,ChEMBL
CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(CSc3nc(=O)c(O)nn3C)CS[C@H]12)c1csc(N)n1,290.0,nM,IC50,=,CHEMBL161,CHEMBL678825,Escherichia coli,ChEMBL
CC(C)(C)[C@H](NC(=O)[C@H](CC1CCCC1)CN(O)C=O)C(=O)c1cc2ccccc2o1,4.0,nM,IC50,=,CHEMBL156546,CHEMBL762799,Escherichia coli,ChEMBL
CC(C)(C)[C@H](NC(=O)[C@H](CC1CCCC1)CN(O)C=O)C(=O)c1ccc(F)cc1,3.0,nM,IC50,=,CHEMBL157797,CHEMBL762799,Escherichia coli,ChEMBL
CC(C)(C)[C@H](NC(=O)[C@H](CC1CCCC1)CN(O)C=O)C(=O)c1ccc(N2CCN(CCN3CCOCC3)CC2)cc1,2.0,nM,IC50,=,CHEMBL346291,CHEMBL762799,Escherichia coli,ChEMBL
CCCC[C@H](CN(O)C=O)C(=O)N[C@H](C(=O)c1ccc(N)cc1)C(C)(C)C,8.0,nM,IC50,=,CHEMBL346544,CHEMBL762799,Escherichia coli,ChEMBL
CC(C)(C)[C@H](NC(=O)[C@H](CC1CCCC1)CN(O)C=O)C(=O)c1ccc(N2CCOCC2)cc1,6.0,nM,IC50,=,CHEMBL348888,CHEMBL762799,Escherichia coli,ChEMBL
CC(C)(C)[C@H](NC(=O)[C@H](CC1CCCC1)CN(O)C=O)C(=O)c1ccc(N2CCOCC2)cc1,2.0,nM,IC50,=,CHEMBL348888,CHEMBL762799,Escherichia coli,ChEMBL
O=C(O)c1c(O)cccc1OCCC(c1ccccc1)(c1ccccc1)c1ccccc1,63000.0,nM,IC50,=,CHEMBL101975,CHEMBL873608,Escherichia coli,ChEMBL
CC/C=C\CCCCCCCCCCOc1cccc(O)c1C(=O)O,7800.0,nM,IC50,=,CHEMBL98783,CHEMBL873608,Escherichia coli,ChEMBL
CCCCCCCCCCCCCCOc1ccccc1C(=O)O,89000.0,nM,IC50,=,CHEMBL100997,CHEMBL873608,Escherichia coli,ChEMBL
NC1CCN(c2nc3c(cc2F)c(=O)c(C(=O)O)cn3C2CC2)C1,3.0,ug.mL-1,IC50,=,CHEMBL276583,CHEMBL658171,Escherichia coli,ChEMBL
CC1COc2c(N3CCNCC3)c(F)cc3c(=O)c(C(=O)O)cn1c23,3.0,ug.mL-1,IC50,=,CHEMBL966,CHEMBL679268,Escherichia coli,ChEMBL
NC1C=C(c2nc3c(cc2F)c(=O)c(C(=O)O)cn3C2CC2)CC1,3.8,ug.mL-1,IC50,=,CHEMBL58513,CHEMBL658171,Escherichia coli,ChEMBL
Nc1nc(N)c2c3c(sc2n1)CCCCCC3,6500.0,nM,IC50,=,CHEMBL108006,CHEMBL664436,Escherichia coli,ChEMBL
O=C(O)c1cn(C2CC2)c2nc(N3CCNCC3)c(F)cc2c1=O,25.0,ug.mL-1,IC50,>,CHEMBL61949,CHEMBL658171,Escherichia coli,ChEMBL
C[C@@H](O)[C@H]1C(=O)N2[C@@H](C(=O)[O-])C(C)(C)S(=O)(=O)[C@H]12.[Na+],47900.0,nM,IC50,=,CHEMBL177912,CHEMBL652842,Escherichia coli,ChEMBL
C[C@H](O)[C@H]1C(=O)N2[C@@H](C(=O)[O-])C(C)(C)S(=O)(=O)[C@H]12.[Na+],334000.0,nM,IC50,>,CHEMBL177772,CHEMBL652842,Escherichia coli,ChEMBL
CC(C)[C@H](NC[C@H]1OCC[C@H]1SC1=C(C(=O)O)N2C(=O)[C@H]([C@@H](C)O)C2[C@H]1C)C(=O)O,91.0,nM,IC50,=,CHEMBL366664,CHEMBL652842,Escherichia coli,ChEMBL
CC1(C)[C@H](C(=O)O)N2C(=O)[C@H](CO)[C@H]2S1(=O)=O,8000.0,nM,IC50,=,CHEMBL24878,CHEMBL652842,Escherichia coli,ChEMBL
NC1CCN(c2cc3c(cc2F)c(=O)c(C(=O)O)cn3C2CC2)C1,2.6,ug.mL-1,IC50,=,CHEMBL15087,CHEMBL658171,Escherichia coli,ChEMBL
CC1(C)[C@H](C(=O)O)N2C(=O)C[C@H]2S1(=O)=O,1400.0,nM,IC50,=,CHEMBL403,CHEMBL652842,Escherichia coli,ChEMBL
NC1C=C(c2nc3c(cc2F)c(=O)c(C(=O)O)cn3-c2ccc(F)cc2F)CC1,6.3,ug.mL-1,IC50,=,CHEMBL540707,CHEMBL658171,Escherichia coli,ChEMBL
Cc1c(-c2ccc(Cl)c(Cl)c2)sc2nc(N)nc(N)c12,16000.0,nM,IC50,=,CHEMBL107167,CHEMBL664436,Escherichia coli,ChEMBL
Cc1c(-c2ccc(Cl)c(Cl)c2)sc2nc(N)nc(N)c12,28000.0,nM,IC50,>,CHEMBL107167,CHEMBL665618,Escherichia coli,ChEMBL
Cc1c(Cc2ccccc2)sc2nc(N)nc(N)c12,35000.0,nM,IC50,=,CHEMBL320811,CHEMBL664436,Escherichia coli,ChEMBL
Cc1c(Cc2ccccc2)sc2nc(N)nc(N)c12,6500.0,nM,IC50,=,CHEMBL320811,CHEMBL665618,Escherichia coli,ChEMBL
C[C@]1(Cn2ccnn2)[C@H](C(=O)[O-])N2C(=O)C[C@H]2S1(=O)=O.[Na+],60.0,nM,IC50,=,CHEMBL1439,CHEMBL652842,Escherichia coli,ChEMBL
COc1cc(-c2sc3nc(N)nc(N)c3c2C)cc(OC)c1OC,8000.0,nM,IC50,>,CHEMBL326200,CHEMBL664436,Escherichia coli,ChEMBL
COc1cc(-c2sc3nc(N)nc(N)c3c2C)cc(OC)c1OC,320.0,nM,IC50,=,CHEMBL326200,CHEMBL665618,Escherichia coli,ChEMBL
CC1(C)[C@H](C(=O)O)N2C(=O)[C@@H](CO)[C@H]2S1(=O)=O,8.0,nM,IC50,=,CHEMBL416561,CHEMBL652842,Escherichia coli,ChEMBL
C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(S[C@@H]3CCO[C@@H]3CN)[C@H](C)[C@H]12,35.0,nM,IC50,=,CHEMBL1206880,CHEMBL652842,Escherichia coli,ChEMBL
NC1CCN(c2nc3c(cc2F)c(=O)c(C(=O)O)cn3-c2ccc(F)cc2F)C1,3.0,ug.mL-1,IC50,=,CHEMBL273348,CHEMBL658171,Escherichia coli,ChEMBL
Cc1sc2nc(N)nc(N)c2c1Cc1ccccc1,100000.0,nM,IC50,>,CHEMBL321826,CHEMBL664436,Escherichia coli,ChEMBL
Cc1sc2nc(N)nc(N)c2c1Cc1ccccc1,100000.0,nM,IC50,>,CHEMBL321826,CHEMBL665618,Escherichia coli,ChEMBL
Cc1c(-c2ccccc2)sc2nc(N)nc(N)c12,26000.0,nM,IC50,=,CHEMBL104555,CHEMBL664436,Escherichia coli,ChEMBL
Cc1c(-c2ccccc2)sc2nc(N)nc(N)c12,3900.0,nM,IC50,=,CHEMBL104555,CHEMBL665618,Escherichia coli,ChEMBL
CN(C)CC1CCN(c2c(F)cc3c(=O)c(C(=O)O)cn4c3c2OCC42CC2)C1,11.25,ug.mL-1,IC50,=,CHEMBL58959,CHEMBL679268,Escherichia coli,ChEMBL
O=C(O)c1cn(C2CC2)c2cc(C3CCNCC3)c(F)cc2c1=O,3.8,ug.mL-1,IC50,=,CHEMBL275698,CHEMBL658171,Escherichia coli,ChEMBL
COc1ccc(OC)c(CCc2csc3nc(N)nc(N)c23)c1,28000.0,nM,IC50,=,CHEMBL107023,CHEMBL664436,Escherichia coli,ChEMBL
COc1ccc(OC)c(CCc2csc3nc(N)nc(N)c23)c1,5800.0,nM,IC50,=,CHEMBL107023,CHEMBL665618,Escherichia coli,ChEMBL
Nc1nc(N)c2c3c(sc2n1)CCCC3,2100.0,nM,IC50,=,CHEMBL323155,CHEMBL664436,Escherichia coli,ChEMBL
Nc1nc(N)c2c3c(sc2n1)CCCC3,2800.0,nM,IC50,=,CHEMBL323155,CHEMBL665618,Escherichia coli,ChEMBL
O=C(O)c1cn(C2CC2)c2cc(N3CCNCC3)c(F)cc2c1=O,5.3,ug.mL-1,IC50,=,CHEMBL8,CHEMBL658171,Escherichia coli,ChEMBL
CCNCC1CCN(c2c(F)cc3c(=O)c(C(=O)O)cn4c3c2OCC42CC2)C1,5.5,ug.mL-1,IC50,=,CHEMBL61472,CHEMBL679268,Escherichia coli,ChEMBL
CC1(C)S[C@@H]2[C@@H](CO)C(=O)N2[C@H]1C(=O)[O-].[Na+],59000.0,nM,IC50,=,CHEMBL177463,CHEMBL652842,Escherichia coli,ChEMBL
CC1(C)S[C@@H]2[C@H](CO)C(=O)N2[C@H]1C(=O)[O-].[Na+],31000.0,nM,IC50,=,CHEMBL265722,CHEMBL652842,Escherichia coli,ChEMBL
O=C(O)c1cn(C2CC2)c2cc(C3=CCNCC3)c(F)cc2c1=O,0.9,ug.mL-1,IC50,=,CHEMBL58226,CHEMBL658171,Escherichia coli,ChEMBL
COc1ccc(OC)c(Cc2sc3nc(N)nc(N)c3c2C)c1,14000.0,nM,IC50,=,CHEMBL104787,CHEMBL664436,Escherichia coli,ChEMBL
COc1ccc(OC)c(Cc2sc3nc(N)nc(N)c3c2C)c1,70.0,nM,IC50,=,CHEMBL104787,CHEMBL665618,Escherichia coli,ChEMBL
Nc1nc(N)c2c3c(sc2n1)CCCCC3,1400.0,nM,IC50,=,CHEMBL325333,CHEMBL664436,Escherichia coli,ChEMBL
Nc1nc(N)c2c3c(sc2n1)CCCCC3,860.0,nM,IC50,=,CHEMBL325333,CHEMBL665618,Escherichia coli,ChEMBL
COc1ccc(OC)c(Cc2cnc3nc(N)nc(N)c3c2C)c1,38.0,nM,IC50,=,CHEMBL7492,CHEMBL664436,Escherichia coli,ChEMBL
COc1ccc(OC)c(Cc2cnc3nc(N)nc(N)c3c2C)c1,11.0,nM,IC50,=,CHEMBL7492,CHEMBL665618,Escherichia coli,ChEMBL
CC1COc2c(N3CCC(CN(C)C)C3)c(F)cc3c(=O)c(C(=O)O)cn1c23,3.0,ug.mL-1,IC50,=,CHEMBL305592,CHEMBL679268,Escherichia coli,ChEMBL
CC1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23,2.25,ug.mL-1,IC50,=,CHEMBL4,CHEMBL679268,Escherichia coli,ChEMBL
O=C(O)c1cn(-c2ccc(F)cc2F)c2nc(C3=CCNCC3)c(F)cc2c1=O,5.0,ug.mL-1,IC50,=,CHEMBL411723,CHEMBL658171,Escherichia coli,ChEMBL
COc1ccc(OC)c(CCCc2csc3nc(N)nc(N)c23)c1,55000.0,nM,IC50,=,CHEMBL104379,CHEMBL664436,Escherichia coli,ChEMBL
COc1ccc(OC)c(CCCc2csc3nc(N)nc(N)c23)c1,24000.0,nM,IC50,=,CHEMBL104379,CHEMBL665618,Escherichia coli,ChEMBL
COc1ccc(OC)c(-c2sc3nc(N)nc(N)c3c2C)c1,4800.0,nM,IC50,=,CHEMBL323960,CHEMBL664436,Escherichia coli,ChEMBL
COc1ccc(OC)c(-c2sc3nc(N)nc(N)c3c2C)c1,130.0,nM,IC50,=,CHEMBL323960,CHEMBL665618,Escherichia coli,ChEMBL
O=C(O)c1cn(C2CC2)c2nc(C3=CCNCC3)c(F)cc2c1=O,3.8,ug.mL-1,IC50,=,CHEMBL58300,CHEMBL658171,Escherichia coli,ChEMBL
COc1ccc(OC)c(CCc2sc3nc(N)nc(N)c3c2C)c1,1200.0,nM,IC50,=,CHEMBL322585,CHEMBL664436,Escherichia coli,ChEMBL
COc1ccc(OC)c(CCc2sc3nc(N)nc(N)c3c2C)c1,3300.0,nM,IC50,=,CHEMBL322585,CHEMBL665618,Escherichia coli,ChEMBL
C[C@H](O)[C@@H]1C(=O)N2[C@@H](C(=O)[O-])C(C)(C)S(=O)(=O)[C@H]12.[Na+],204000.0,nM,IC50,=,CHEMBL175189,CHEMBL652842,Escherichia coli,ChEMBL
COc1cc(Cc2sc3nc(N)nc(N)c3c2C)cc(OC)c1OC,8000.0,nM,IC50,>,CHEMBL322315,CHEMBL664436,Escherichia coli,ChEMBL
COc1cc(Cc2sc3nc(N)nc(N)c3c2C)cc(OC)c1OC,630.0,nM,IC50,=,CHEMBL322315,CHEMBL665618,Escherichia coli,ChEMBL
Cc1sc2nc(N)nc(N)c2c1-c1ccc(Cl)cc1,100000.0,nM,IC50,>,CHEMBL107079,CHEMBL664436,Escherichia coli,ChEMBL
Cc1sc2nc(N)nc(N)c2c1-c1ccc(Cl)cc1,70000.0,nM,IC50,>,CHEMBL107079,CHEMBL665618,Escherichia coli,ChEMBL
O=C(O)c1cn2c3c(c(N4CCNCC4)c(F)cc3c1=O)OCC21CC1,11.25,ug.mL-1,IC50,=,CHEMBL61160,CHEMBL679268,Escherichia coli,ChEMBL
COc1cc(CCc2sc3nc(N)nc(N)c3c2C)cc(OC)c1OC,8000.0,nM,IC50,>,CHEMBL322861,CHEMBL664436,Escherichia coli,ChEMBL
COc1cc(CCc2sc3nc(N)nc(N)c3c2C)cc(OC)c1OC,18000.0,nM,IC50,=,CHEMBL322861,CHEMBL665618,Escherichia coli,ChEMBL
Nc1nc(N)c2c3c(sc2n1)CCCCCCCCCC3,50000.0,nM,IC50,>,CHEMBL104770,CHEMBL664436,Escherichia coli,ChEMBL
NC1C=C(c2cc3c(cc2F)c(=O)c(C(=O)O)cn3C2CC2)CC1,2.8,ug.mL-1,IC50,=,CHEMBL293970,CHEMBL658171,Escherichia coli,ChEMBL
COc1cc(NCc2ccc3nc(N)nc(N)c3c2C)cc(OC)c1OC,42.0,nM,IC50,=,CHEMBL119,CHEMBL664436,Escherichia coli,ChEMBL
COc1cc(NCc2ccc3nc(N)nc(N)c3c2C)cc(OC)c1OC,10.0,nM,IC50,=,CHEMBL119,CHEMBL665618,Escherichia coli,ChEMBL
CCc1cccc2nc(N)nc(N)c12,158489319.25,nM,IC50,=,CHEMBL140245,CHEMBL668340,Escherichia coli,ChEMBL
CCSc1cccc2nc(N)nc(N)c12,630957344.48,nM,IC50,=,CHEMBL344047,CHEMBL668340,Escherichia coli,ChEMBL
Nc1nc(N)c2c(Cl)cccc2n1,100000000.0,nM,IC50,=,CHEMBL266320,CHEMBL668340,Escherichia coli,ChEMBL
Nc1nc(N)c2c(I)cccc2n1,630957344.48,nM,IC50,=,CHEMBL136771,CHEMBL668340,Escherichia coli,ChEMBL
CCCC[C@H](CN(O)C=O)C(=O)N[C@@H](CC(C)(C)SC)C(=O)N(C)C,6.0,nM,IC50,=,CHEMBL330263,CHEMBL762383,Escherichia coli,ChEMBL
Nc1nc(N)c2c(OCc3ccccc3)cccc2n1,1000000000.0,nM,IC50,>,CHEMBL342595,CHEMBL668340,Escherichia coli,ChEMBL
Nc1nc(N)c2c(S(=O)(=O)c3ccccc3)cccc2n1,10000000.0,nM,IC50,>,CHEMBL139392,CHEMBL668611,Escherichia coli,ChEMBL
CCCC[C@H](CN(O)C=O)C(=O)N[C@H](C(=O)N(C)C)C(C)(C)C,7.0,nM,IC50,=,CHEMBL431210,CHEMBL762383,Escherichia coli,ChEMBL
