smiles,pmic,n_meas
Cc1cccc(/N=c2\oc3c(C)ncc(CO)c3cc2C(=O)Nc2ccccc2)c1,3.6014624254946224,1
Cc1cccc(/N=c2\oc3c(C)ncc(CO)c3cc2C(=O)Nc2ccccc2C)c1,3.9174813522347827,1
Cc1cccc(C(=O)/C=C/c2ccc(/C=C3\SC(=O)NC3=O)cc2)c1O,3.7566004543238,1
Cc1cccc(C(=O)CC(=O)c2ccc(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)cc2O)c1,1.9369407897523552,1
Cc1cccc(C(=O)N2C(=O)S/C(=C\c3ccc(S(=O)(=O)Nc4nc(-c5ccccc5)cs4)cc3)C2=O)c1,3.7494781350043245,1
Cc1cccc(C(=O)NC(=S)Nc2ccc(S(N)(=O)=O)cc2)c1,5.446458875174849,1
Cc1cccc(C)c1-[n+]1c(N)cc(N)nc1SCC1=C(C(=O)[O-])N2C(=O)C(NC(=O)/C(=N\OC(C)(C)C(=O)O)c3cnc(N)s3)C2SC1,6.154621141262249,1
Cc1cccc(C)c1NC(=O)CCSc1nnc(Cn2nnc3ccccc32)o1,3.6111782397714887,1
Cc1cccc(C)c1NC(=O)CSc1nnc(Cn2nnc3ccccc32)o1,3.5168217243367645,1
Cc1cccc(C)c1NC1=NN=Cc2cc3ccc(Cl)c(C)c3nc2S1,3.483905520348102,1
Cc1cccc(C)c1NC1=NN=Cc2cc3cccc(C)c3nc2S1,2.539651847527038,1
Cc1cccc(C)c1NC1=Nn2c(nnc2-c2cc(F)c(Cl)cc2Cl)SC1,4.52872752254917,1
Cc1cccc(C2=CC(c3cc4cc(Cl)ccc4nc3Cl)NC(SCCC#N)=N2)c1,3.2585395913908926,1
Cc1cccc(C2C=C(c3ccc(N)cc3)N=C(SCCCC#N)N2)c1,2.559310407007889,1
Cc1cccc(CNC2CCCCC2NCc2cccc(C)c2)c1,6.4116143193315995,1
Cc1cccc(CSc2nnc(-c3ccccc3COc3ccc(Cl)cc3)o2)c1,4.529365667392872,1
Cc1cccc(CSc2nnc(-c3ccccc3COc3cccc(C)c3)o2)c1,4.507876372069506,1
Cc1cccc(CSc2nnc(-c3ccccc3COc3ccccc3C)o2)c1,4.507876372069506,1
Cc1cccc(CSc2nnc(CSc3nc4nc(C)cc(C)n4n3)s2)c1,4.520703571930019,1
Cc1cccc(C[n+]2cnn(CC(O)(Cn3c[n+](Cc4cccc(C)c4)cn3)c3ccc(F)cc3F)c2)c1,3.605941069462653,1
Cc1cccc(N/N=C2\CCCc3ccccc3C2=O)c1,5.046659018130994,1
Cc1cccc(N2C(=O)C(Cl)C2c2cc3ccccc3nc2Cl)c1,3.5529600806943495,1
Cc1cccc(N2C(=O)C(Cl)C2c2cc3ccccc3nc2S)c1,3.550059495899034,1
Cc1cccc(N2C(=O)CSC2c2cc3ccccc3nc2Cl)c1,3.550059495899034,1
Cc1cccc(N2C(=O)CSC2c2cc3ccccc3nc2S)c1,3.54713940822269,1
Cc1cccc(N2Cc3ccccc3OCC2=S)c1,2.8282876226885403,1
Cc1cccc(NC(=O)CSc2nnc(-c3cc(F)c(Cl)cc3Cl)n2N)c1C,4.546869248547347,1
Cc1cccc(NC(=O)Nc2cc3c(Sc4nnc(-c5cccnc5)o4)ncnc3cc2N2CCN(C)CC2)c1,4.345296864417728,1
Cc1cccc(NC(=O)Nc2ccc3ncnc(Sc4nnc(-c5cccnc5)o4)c3c2)c1,4.561581228628414,1
Cc1cccc(NC(=O)c2cc3c(CO)cnc(C)c3o/c2=N\c2ccc(C)c(C)c2)c1,4.233000173947243,1
Cc1cccc(NC(=O)c2cc3c(CO)cnc(C)c3o/c2=N\c2cccc(Cl)c2)c1,3.9384146412185883,1
Cc1cccc(NC(=O)c2cc3c(CO)cnc(C)c3o/c2=N\c2ccccc2)c1,3.9024924211586036,1
Cc1cccc(NC(=S)N/N=C2\CC[C@@]3(C)C(=CC[C@H]4[C@@H]5CC[C@H]([C@H](C)CCCC(C)C)[C@@]5(C)CC[C@@H]43)C2)c1,3.33045895715788,1
Cc1cccc(NC(=S)Nc2cc3c(Sc4nnc(-c5cccnc5)o4)ncnc3cc2N2CCN(C)CC2)c1,4.357721456944335,1
Cc1cccc(NC(=S)Nc2ccc3ncnc(Sc4nnc(-c5cccnc5)o4)c3c2)c1,3.9745770852862954,1
Cc1cccc(NC2=Nn3c(nnc3-c3cc(F)c(Cl)cc3Cl)SC2)c1C,4.52872752254917,1
Cc1cccc(Nc2ccc(Nc3c(Cl)c(Cl)c(C#N)c(Cl)c3C#N)c3nc[nH]c(=O)c23)c1,3.6774011361173864,1
Cc1cccc(Nc2ccc(Nc3c(Cl)c(F)c(C#N)c(F)c3C#N)c3nc[nH]c(=O)c23)c1,2.96646744880508,1
Cc1cccc(Nc2ncnc3sc(C#N)c(-c4ccc(Cl)cc4)c23)c1,3.1782538637279267,1
Cc1cccc(OCc2ccccc2-c2nn(CN3CCOCC3)c(=S)o2)c1,4.502427119984433,1
Cc1cccc(OCc2ccccc2-c2nn(CNc3cc(C)ccc3Cl)c(=S)o2)c1,4.257178248272112,1
Cc1cccc(OCc2ccccc2-c2nn(CNc3ccc(Cl)cc3C(=O)C(F)(F)F)c(=S)o2)c1,4.329567902368955,1
Cc1cccc(OCc2ccccc2-c2nn(CNc3cccc(C(F)(F)F)c3)c(=S)o2)c1,4.877605364078284,1
Cc1cccc(OCc2ccccc2-c2nnc(-c3cc(C)cc(C)c3)o2)c1,4.471821930790139,1
Cc1cccc(OCc2ccccc2-c2nnc(-c3ccc(Cl)cc3)o2)c1,4.178220443827881,1
Cc1cccc(OCc2ccccc2-c2nnc(-c3cccc(Br)c3)o2)c1,4.226645265348124,1
Cc1cccc(OCc2ccccc2-c2nnc(-c3cccc4ncccc34)o2)c1,4.196945125707106,1
Cc1cccc(OCc2ccccc2-c2nnc(-c3ccccc3)o2)c1,4.136591210558835,1
Cc1cccc(OCc2ccccc2-c2nnc(-c3ccccc3F)o2)c1,4.760890304306604,1
Cc1cccc(OCc2ccccc2-c2nnc(Cc3cccnc3Cl)o2)c1,4.496218704550879,1
Cc1cccc(OCc2ccccc2-c2nnc(SCc3ccc(Cl)cc3)o2)c1,4.529365667392872,1
Cc1cccc(OCc2ccccc2-c2nnc(SCc3ccc(Cl)cc3Cl)o2)c1,4.864399051858673,1
Cc1cccc(OCc2ccccc2-c2nnc(SCc3ccccc3)o2)c1,4.1914420713719025,1
Cc1cccc(Oc2nc(-c3ccc(NC(=O)Nc4ccc(Br)cc4)cc3)nc3ccccc23)c1,3.924615010664432,1
Cc1cccc(Oc2nc(-c3ccc(NC(=O)Nc4ccc(Cl)cc4)cc3)nc3ccccc23)c1,3.88622442666816,1
Cc1cccc(Oc2nc(-c3ccc(NC(=O)Nc4ccc(F)cc4)cc3)nc3ccccc23)c1,3.8711057009855856,1
Cc1cccc(Oc2nc(-c3ccc(NC(=O)Nc4ccccc4)cc3)nc3ccccc23)c1,3.649831189755778,1
Cc1cccc(Oc2nc(-c3ccc(NC(=S)Nc4ccc(Br)cc4)cc3)nc3ccccc23)c1,4.034607603573388,1
Cc1cccc(Oc2nc(-c3ccc(NC(=S)Nc4ccc(Cl)cc4)cc3)nc3ccccc23)c1,4.298436477731239,1
Cc1cccc(Oc2nc(-c3ccc(NC(=S)Nc4ccc(F)cc4)cc3)nc3ccccc23)c1,4.283814840013674,1
Cc1cccc(Oc2nc(-c3ccc(NC(=S)Nc4ccccc4)cc3)nc3ccccc23)c1,3.2672449654050153,1
Cc1cccc(S(=O)(=O)Nc2ccc(-c3cc(Nc4cccc(C(F)(F)F)c4)ncn3)cc2)c1,3.731053961069053,1
Cc1cccc(S(=O)(=O)n2c(COc3ccc([N+](=O)[O-])cc3)nc3cc(Br)ccc32)c1,3.894822974495121,1
Cc1cccc(S(=O)(=O)n2c(COc3ccc([N+](=O)[O-])cc3)nc3ccc(Br)cc32)c1,3.59379297883114,1
Cc1cccc2c(/C=N/NC(=O)c3cnc4c(C(F)(F)F)cccc4c3O)c[nH]c12,6.615288115915988,2
Cc1cccc2c(/C=N/Nc3cc(C(F)(F)F)nc4c(C(F)(F)F)cccc34)c[nH]c12,4.8439639204699025,1
Cc1cccc2c1CC1Sc3nnc(-c4ccccc4)n3N=C21,3.39576990931525,1
Cc1cccc2c1CC1Sc3nnc(C(C)C)n3N=C21,3.948761288689532,1
Cc1cccc2c1CC1Sc3nnc(C)n3N=C21,3.602626240600917,1
Cc1cccc2c1CC1Sc3nncn3N=C21,3.879215982319708,1
Cc1cccc2c1CCC(Cn1ccnc1)/C2=N/OCc1cccc(Cl)c1,5.987482247407507,1
Cc1cccc2c1CCC(Cn1ccnc1)/C2=N/OCc1ccccc1,5.645729134374382,1
Cc1cccc2c1CCC(Cn1cncn1)/C2=N/OCc1cccc(Cl)c1,4.784907010881222,1
Cc1cccc2c1CCC(Cn1cncn1)/C2=N/OCc1ccccc1,4.141680499637972,1
Cc1cccc2c1OCN(c1ccc(F)cc1)C2,3.6871381879595,1
Cc1cccc2c1OCN(c1ccccc1)C2,3.954803834057527,1
Cc1cccc2c1oc(=O)c1ccc(-c3cc4c(ccc5ccccc54)oc3=O)nc12,3.8120133683719457,1
Cc1cccc2c1oc(=O)c1ccc(-c3cc4ccccc4oc3=O)nc12,3.249625101952954,1
Cc1cccc2c3nn4c(-c5ccccc5)nnc4sc-3cc12,3.3930114061817345,1
Cc1cccc2c3nn4c(C(C)C)nnc4sc-3cc12,3.343611660237641,1
Cc1cccc2c3nn4c(C)nnc4sc-3cc12,3.599197125570599,1
Cc1cccc2c3nn4cnnc4sc-3cc12,3.5745575308044715,1
Cc1cccc2cc(-c3nc4ccccc4c4nc5c6nsnc6ccc5n34)c(=O)oc12,3.98574373297585,1
Cc1cccc2cc(-c3nc4ccccc4c4nc5ccccc5n34)c(=O)oc12,3.9747453567486115,1
Cc1cccc2cc(/C=N/NC(=S)NC3CCCC3)c(Cl)nc12,3.1319480591365654,1
Cc1cccc2cc(/C=N/NC(=S)NC3CCCCC3)c(Cl)nc12,3.4501937591969534,1
Cc1cccc2cc(/C=N/NC(=S)NC3CCCCCCC3)c(Cl)nc12,3.181673908520109,1
Cc1cccc2cc(/C=N/NC(=S)Nc3c(F)cccc3F)c(Cl)nc12,3.78582569767111,1
Cc1cccc2cc(/C=N/NC(=S)Nc3ccc([N+](=O)[O-])cc3)c(Cl)nc12,4.0967612416694585,1
Cc1cccc2cc(/C=N/NC(N)=S)c(Cl)nc12,3.037002953966925,1
Cc1cccc2cc(/C=N/c3ccc(N4CCOCC4)c(F)c3)c(Cl)nc12,4.584166070587979,1
Cc1cccc2cc(Cn3cc(-c4ccccc4)nn3)c(Cl)nc12,4.223768425222239,1
Cc1cccc2cc3c(=O)[nH]c(=O)[nH]c3nc12,4.765387682457571,1
Cc1cccc2cc3c(=O)[nH]c(=S)[nH]c3nc12,3.8919714494679365,1
Cc1cccc2cc3c(nc12)SC(NCCN1CCOCC1)=NN=C3,2.5507992889388396,1
Cc1cccc2cc3c(nc12)SC(Nc1ccc(Cl)cc1)=NN=C3,2.5475901217701526,1
Cc1cccc2cc3c(nc12)SC(Nc1ccc(F)cc1)=NN=C3,3.1289095233749213,1
Cc1cccc2cc3c(nc12)SC(Nc1cccc(Cl)c1)=NN=C3,2.5475901217701526,1
Cc1cccc2cc3c(nc12)SC(Nc1cccc(F)c1)=NN=C3,2.526849532046959,1
Cc1cccc2cc3c(nc12)SC(Nc1ccccc1)=NN=C3,2.502979878963118,1
Cc1cccc2cc3c(nc12)SC(Nc1ccccc1F)=NN=C3,2.82787952771094,1
Cc1cccc2cc3c(nc12)SC[C@@H]1COc2c(c(-c4ccccc4)nn2-c2ccccc2)[C@H]31,3.664256391586449,1
Cc1cccc2sc(NN)nc12,2.855514309956171,1
Cc1cccc2sc3nc(/C=C4/C(=O)N5C(C(=O)O)=CS[C@H]45)cn3c12,5.266498637515224,5
Cc1ccccc1-[n+]1ccc(N[C@@H]2C(=O)N3C(C(=O)[O-])=C(CSc4nnnn4C)CS[C@H]23)cc1,5.394092538947562,1
Cc1ccccc1-c1cc(-c2nc3ccccc3[nH]2)nc(N2C(=O)C(Cl)C2c2ccccc2)c1C#N,3.292225935591785,1
Cc1ccccc1-c1cc2nc(N)nc(N)c2cc1C,4.519059754959959,1
Cc1ccccc1-c1nc2ccccc2c(=O)n1C(=O)CCC(N)C(=O)O,3.863785464484525,1
Cc1ccccc1-c1nnc(CN2C(=O)CSC2=S)o1,4.280726296646863,1
Cc1ccccc1-c1nnc(CNc2c(C)n(C)n(-c3ccccc3)c2=O)o1,3.1662913217031785,1
Cc1ccccc1-c1nnc(Cn2c([N+](=O)[O-])cnc2C)o1,5.282967607903129,1
Cc1ccccc1-c1nnc2n(-c3ccc(Cl)cc3)c(=O)c3ccccc3n12,4.490623606947924,1
Cc1ccccc1-c1nnc2n(-c3ccccc3)c(=O)c3ccccc3n12,4.149092193880142,1
Cc1ccccc1-n1c(C)nc2ccccc2c1=O,3.52340132130887,1
Cc1ccccc1-n1c(CNS(=O)(=O)c2ccc(N)cc2)nc2ccccc2c1=O,3.7786617632457573,1
Cc1ccccc1-n1cc(C(=O)O)c(=O)c2cc(F)c(N3CC(C)NC(C)C3)cc21,5.4080925600915695,1
Cc1ccccc1-n1cc(C(=O)O)c(=O)c2cc(F)c(N3CCN(C)CC3)cc21,5.403949409510306,2
Cc1ccccc1-n1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNCC3)cc21,5.9793286681043005,1
Cc1ccccc1-n1cc(C=O)c(-c2c(O)ccc3c(C)cc(=O)oc23)n1,3.954687433298732,1
Cc1ccccc1-n1nnc2sc3c(c2c1=O)CCCC3,3.8992848705765275,1
Cc1ccccc1/C=N/c1nnc(Cn2c(C)nc3ccccc32)s1,3.5408885661548553,1
Cc1ccccc1C(=O)NC(=S)Nc1ccc(S(N)(=O)=O)cc1,6.047824550636457,1
Cc1ccccc1C(=O)NCC(=O)N[C@H]1[C@H](O)[C@@H](N)[C@@H](O[C@H]2[C@H](O)[C@@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H](N)[C@H]3O)[C@H](N)C[C@@H]2N)O[C@@H]1CN,5.215982377395832,2
Cc1ccccc1C(=O)NCC(=O)OCCn1c(=O)c2ccccc2n(C)c1=O,4.091903161856699,1
Cc1ccccc1C(=O)Nc1cc(N(C)C)c2c(c1O)C(O)=C1C(=O)[C@]3(O)C(O)=C(C(N)=O)C(=O)[C@@H](N(C)C)C3CC1C2,5.470287712656786,1
Cc1ccccc1C1C(C#N)=C(N)OC(c2c[nH]c3ccccc23)=C1C#N,4.132058854581362,1
Cc1ccccc1C1C(Cl)C(=O)N1c1nnc(Cn2c(C)nc3ccccc32)s1,3.6272931266630164,1
Cc1ccccc1C1C=C(c2ccc(N)cc2)N=C(SCCCC#N)N1,2.8603404026718704,1
Cc1ccccc1CNC1CCCCC1NCc1ccccc1C,6.4116143193315995,1
Cc1ccccc1Cc1nnc(Cn2c([N+](=O)[O-])cnc2C)o1,4.399073946526999,1
Cc1ccccc1N1C(=O)C(Cl)C12C(=O)Nc1c(Br)cc(Br)cc12,4.8767239145039,1
Cc1ccccc1N1C(=O)C(Cl)C12C(=O)Nc1ccccc12,4.097265641402122,1
Cc1ccccc1N1C(=O)C(Cl)C1c1cc2ccccc2nc1Cl,3.5529600806943495,1
Cc1ccccc1N1C(=O)C(Cl)C1c1cc2ccccc2nc1S,3.550059495899034,1
Cc1ccccc1N1C(=O)CSC1c1cc2ccccc2nc1Cl,3.550059495899034,1
Cc1ccccc1N1C(=O)CSC1c1cc2ccccc2nc1S,3.54713940822269,1
Cc1ccccc1NC(=O)C(C(F)(F)F)C(F)(F)F,3.799464748544962,2
Cc1ccccc1NC(=O)CSC1=CC(=O)c2ccccc2C1=O,3.829175073917088,1
Cc1ccccc1NC(=O)NCCn1c(-c2ccccc2)nc2ccc([N+](=O)[O-])cc2c1=O,4.044797399319693,1
Cc1ccccc1NC(=O)Nc1cc2c(Sc3nnc(-c4cccnc4)o3)ncnc2cc1N1CCN(C)CC1,4.044266868753747,1
Cc1ccccc1NC(=O)Nc1ccc2ncnc(Sc3nnc(-c4cccnc4)o3)c2c1,4.260551232964433,1
Cc1ccccc1NC(=S)N/N=C/c1cc2cccc(C)c2nc1Cl,3.7607204402827192,1
Cc1ccccc1NC(=S)N/N=C/c1cc2cccc(Cl)c2nc1Cl,3.784116700917963,1
Cc1ccccc1NC(=S)N/N=C/c1cc2ccccc2nc1Cl,4.044914412913474,1
Cc1ccccc1NC(=S)N/N=C1\CC[C@@]2(C)C(=CC[C@H]3[C@@H]4CC[C@H]([C@H](C)CCCC(C)C)[C@@]4(C)CC[C@@H]32)C1,3.6314889528218615,1
Cc1ccccc1NC(=S)NNC(=O)c1cc([N+](=O)[O-])c[nH]1,5.311136882374998,1
Cc1ccccc1NC(=S)NNC(=O)c1cc([N+](=O)[O-])cn1C,5.931865816222407,1
Cc1ccccc1NC(=S)Nc1cc2c(Sc3nnc(-c4cccnc4)o3)ncnc2cc1N1CCN(C)CC1,3.7556614656163734,1
Cc1ccccc1NC(=S)Nc1ccc2ncnc(Sc3nnc(-c4cccnc4)o3)c2c1,4.275607080950277,1
Cc1ccccc1NC1=NN=Cc2cc3ccc(Cl)c(C)c3nc2S1,3.1665804774470017,1
Cc1ccccc1NC1=NN=Cc2cc3cccc(C)c3nc2S1,2.521702822436124,1
Cc1ccccc1Nc1ccc(N)c2nc[nH]c(=O)c12,3.027437681104797,1
Cc1ccccc1Nc1ccc(Nc2c(Cl)c(Cl)c(C#N)c(Cl)c2C#N)c2nc[nH]c(=O)c12,3.5983588420728356,1
Cc1ccccc1Nc1ccc(Nc2c(Cl)c(F)c(C#N)c(F)c2C#N)c2nc[nH]c(=O)c12,3.3467481831933528,1
Cc1ccccc1Nc1nc(Nc2ccc([N+](=O)[O-])cc2)nc(N2CCN(C(=S)Nc3ccnc4cc(Cl)ccc34)CC2)n1,5.001480329296541,1
Cc1ccccc1Nc1ncnc2sc(C#N)c(-c3ccc(Cl)cc3)c12,3.2751638767359834,1
Cc1ccccc1OCc1ccccc1-c1nn(CN2CCOCC2)c(=S)o1,4.502427119984433,1
Cc1ccccc1OCc1ccccc1-c1nn(CNc2ccc(Cl)cc2C(=O)C(F)(F)F)c(=S)o1,4.329567902368955,1
Cc1ccccc1OCc1ccccc1-c1nn(CNc2cccc(C(F)(F)F)c2)c(=S)o1,4.877605364078284,1
Cc1ccccc1OCc1ccccc1-c1nnc(-c2ccc(Cl)cc2)o1,4.178220443827881,1
Cc1ccccc1OCc1ccccc1-c1nnc(-c2cccc(Br)c2)o1,4.226645265348124,1
Cc1ccccc1OCc1ccccc1-c1nnc(-c2cccc3ncccc23)o1,4.196945125707106,1
Cc1ccccc1OCc1ccccc1-c1nnc(-c2ccccc2)o1,4.136591210558835,1
Cc1ccccc1OCc1ccccc1-c1nnc(-c2ccccc2F)o1,4.760890304306604,1
Cc1ccccc1OCc1ccccc1-c1nnc(Cc2cccnc2Cl)o1,4.496218704550879,1
Cc1ccccc1OCc1ccccc1-c1nnc(SCc2ccc(Cl)cc2)o1,4.529365667392872,1
Cc1ccccc1OCc1ccccc1-c1nnc(SCc2ccc(Cl)cc2Cl)o1,4.563369056194691,1
Cc1ccccc1OCc1ccccc1-c1nnc(SCc2ccccc2)o1,4.1914420713719025,1
Cc1ccccc1OCc1nnc(-c2cc(-c3cc(F)c(Cl)cc3Cl)nc3ccccc23)o1,4.584626082585551,1
Cc1ccccc1OCc1nnc(-c2cc(F)c(Cl)cc2Cl)o1,4.752116084878649,1
Cc1ccccc1S(=O)(=O)N1N=Cc2sc(Br)cc2B1O,4.18760305977647,1
Cc1cccnc1/N=C/c1cccc2ccccc12,3.090457338137255,1
Cc1ccn2c(CN(C)C)c(-c3c(F)cccc3F)nc2c1,4.081116775262377,1
Cc1ccn2c(CN(C)C)c(-c3cc([N+](=O)[O-])c(O)cc3O)nc2c1,2.835506670664318,1
Cc1ccn2c(CN(C)C)c(-c3ccc(F)c(Cl)c3)nc2c1,3.803177055654625,1
Cc1ccn2c(CN(C)C)c(-c3ccc(F)cc3F)nc2c1,3.4790567839344138,1
Cc1ccn2c(CN(C)C)c(-c3ccc(O)c([N+](=O)[O-])c3)nc2c1,2.8147215972001534,1
Cc1ccn2c(CN(C)C)c(-c3ccc(O)cc3O)nc2c1,2.7743096227404695,1
Cc1ccn2c(CN(C)C)c(-c3ccc([N+](=O)[O-])cc3Br)nc2c1,3.5902319683908965,1
Cc1ccn2c(CN(C)C)c(-c3cccc(Br)c3F)nc2c1,2.8600335942584874,1
Cc1ccn2c(CN(C)C)c(-c3cccc(Cl)c3)nc2c1,3.4768388715219407,1
Cc1ccn2c(CN(C)C)c(-c3cccc(F)c3F)nc2c1,3.780086779598395,1
Cc1ccn2c(CN(C)C)c(-c3ccccc3Br)nc2c1,3.5368815182657327,1
Cc1ccn2c(CN(C)C)c(-c3ccccc3O)nc2c1,2.750290807415668,1
Cc1ccnc(-c2cc3c(cc2F)c(=O)c2c(=O)[nH]sc2n3C2CC2)c1,6.1672050536342615,1
Cc1ccnc(SC[C@@H]2C[C@H](SC3=C(C(=O)O)N4C(=O)[C@H]([C@@H](C)O)[C@H]4[C@H]3C)CN2)n1,6.813066615924995,2
Cc1ccnc2c(N)cc(Cc3cnc(N)nc3N)cc12,4.447677323082952,1
Cc1ccnc2c([N+](=O)[O-])cc(Cc3cnc(N)nc3N)cc12,4.491805568055833,1
Cc1ccnc2c1C(=O)c1ccccc1-2,3.5915565287363114,1
Cc1ccnc2c1NC(=O)c1cccnc1N2C1CC1,4.823317698448872,2
Cc1ccnc2ccc(Cc3cnc(N)nc3N)c(N)c12,3.447677323082952,1
Cc1ccnc2ccc(Cc3cnc(N)nc3N)cc12,4.9466487339066765,1
Cc1ccncc1CC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@H](N)c3ccccc3)[C@H]2SC1,4.545068498286309,1
Cc1ccsc1-c1ccc(O)c(O)c1,4.6533179992717235,2
Cc1cn(-c2c(-c3cc(-c4ccc(-c5ccccc5)cc4)nc(N)c3C#N)c(C)nn2-c2ccccc2)cn1,3.3075824603338724,1
Cc1cn(-c2c(-c3cc(-c4ccc(Br)cc4)nc(N)c3C#N)c(C)nn2-c2ccccc2)cn1,3.008939810485811,1
Cc1cn(-c2c(-c3cc(-c4ccc(Cl)cc4)nc(N)c3C#N)c(C)nn2-c2ccccc2)cn1,3.367307456276736,1
Cc1cn(-c2c(-c3cc(-c4ccc(F)cc4)nc(N)c3C#N)c(C)nn2-c2ccccc2)cn1,2.9537529284739525,1
Cc1cn(-c2c(-c3cc(-c4ccc5c(c4)OC(C)(C)O5)nc(N)c3C#N)c(C)nn2-c2ccccc2)cn1,3.605146386523752,1
Cc1cn(-c2c(-c3cc(-c4ccccc4)nc(N)c3C#N)c(C)nn2-c2ccccc2)cn1,3.3339538238053623,1
Cc1cn(-c2c(-c3cc(-c4ccco4)nc(N)c3C#N)c(C)nn2-c2ccccc2)cn1,3.2268204759374632,1
Cc1cn(-c2c(-c3cc(-c4cccs4)nc(N)c3C#N)c(C)nn2-c2ccccc2)cn1,3.243069813063888,1
Cc1cn(-c2c(-c3cc(/C=C/c4cccc(O)c4)nc(N)c3C#N)c(C)nn2-c2ccccc2)cn1,3.277416661141504,1
Cc1cn(-c2c(C=O)c(C)nn2-c2ccccc2)cn1,3.027437681104797,1
Cc1cn(C2C=CC(COC(=O)CN3CCN(c4cc5c(cc4F)c(=O)c(C(=O)O)cn5C4CC4)CC3)O2)c(=O)[nH]c1=O,6.297821767461474,1
Cc1cn(C2C=CC(COC(=O)CNC(=O)c3ccncn3)O2)c(=O)[nH]c1=O,2.491195789676825,1
Cc1cn(C2C=CC(COC(=O)CNNC(=O)c3ccncc3)O2)c(=O)[nH]c1=O,3.4097346206039685,1
Cc1cn(C[C@H]2CN(c3ccc(N4CCN(C(=O)C(F)(F)F)CC4)c(F)c3)C(=O)O2)nn1,4.756255648754234,1
Cc1cn(C[C@H]2CN(c3ccc(N4CCN(C(=O)CNC(=O)c5ccc([N+](=O)[O-])o5)CC4)c(F)c3)C(=O)O2)nn1,4.54135377036716,1
Cc1cn2c(=O)c3c(nc2n1N)NC1=C(C(=O)CC(C)(C)C1)C3c1ccc([N+](=O)[O-])cc1,1.1608245446500376,1
Cc1cnc(Cl)c(/C=C/C#N)c1,3.376873684386967,1
Cc1cnc(Cl)c(/C=C/CO)c1,3.6899312864942666,1
Cc1cnc(Cl)c(/C=C\C#N)c1,3.677903680050948,1
Cc1cnc(Cl)c(/C=C\CO)c1,3.3889012908302854,1
Cc1cnc(N2C(=O)C(Cl)C2c2cc3ccccc3nc2Cl)s1,4.163467897774554,1
Cc1cnc(N2C(=O)C(Cl)C2c2cc3ccccc3nc2S)s1,4.461653368528607,1
Cc1cnc(N2C(=O)CSC2c2cc3ccccc3nc2Cl)s1,4.160623372864626,1
Cc1cnc(N2C(=O)CSC2c2cc3ccccc3nc2S)s1,4.458790089760575,1
Cc1cnc(NC(=O)CCl)s1,2.882308190625223,1
Cc1cnc(NC(=O)CSc2nnc(-c3cccnc3SCc3ccccc3)o2)s1,3.3575441872749483,1
Cc1cnc(NC(=O)[C@@H]2C=CCN2C(=O)[C@H](CC2CCCC2)CN(O)C=O)s1,4.404949114190934,3
Cc1cnc(SC2=C(C(=O)O)N3C(=O)[C@@H](NC(=O)/C(=N/OCCF)c4csc(N)n4)[C@H]3CC2)s1,6.022508376284473,1
Cc1cnc([N+](=O)[O-])n1CCOS(C)(=O)=O,3.396631682159426,1
Cc1cncc(-c2cc3c(cc2F)c(=O)c(C(=O)O)cn3C2CC2)c1,6.75119952737333,1
Cc1coc2c(O)c3c(c(C)c12)[C@@H](C)CCC3,3.9643671295317624,1
Cc1coc2cc3oc(C(=O)N4CCCC4)c(C)c3cc12,2.8502279717991605,1
Cc1coc2cc3oc(C(=O)N4CCCCC4)c(C)c3cc12,2.6951225346115426,1
Cc1coc2cc3oc(C(=O)N4CCOCC4)c(C)c3cc12,2.697993191702483,1
Cc1coc2cc3oc(C(=O)Nc4ccc(C(=O)O)cc4)c(C)c3cc12,2.9411908109478535,1
Cc1coc2cc3oc(C(=O)Nc4ccc(Cl)cc4)c(C)c3cc12,3.230165260011151,1
Cc1coc2cc3oc(C(=O)Nc4ccc(O)cc4)c(C)c3cc12,2.728802726743994,1
Cc1coc2cc3oc(C(=O)Nc4ccccc4)c(C)c3cc12,2.706622494443672,1
Cc1csc(-c2nc(COc3ccc(CCNC(=N)N)cc3)cs2)n1,3.766118771479139,1
Cc1csc(N2NC(=O)C3C4c5ccccc5C(c5ccccc54)C3C2=O)n1,3.8892613532736755,1
Cc1csc(SC2=C(C(=O)O)N3C(=O)[C@@H](NC(=O)/C(=N/OCCF)c4csc(N)n4)[C@H]3CC2)n1,6.323538371948454,1
Cc1csc(SC2=C(C(=O)O)N3C(=O)[C@H]([C@@H](C)O)[C@H]3[C@H]2C)n1,5.036478384328261,1
Cc1n(C)c(Br)c(Br)[n+]1CC(=O)c1ccccc1,4.474877985913686,1
Cc1n(C)c(I)c(I)[n+]1CC(=O)c1ccccc1,4.572470100694876,1
Cc1n(C)c([N+](=O)[O-])c[n+]1CC(=O)c1ccccc1,3.716459113603416,1
Cc1n[nH]c(C)c1CCC(=O)N/N=C/c1ccc(O)cc1O,3.0722470246779836,1
Cc1n[nH]c2c1C(c1cc3ccccc3nc1N1CCOCC1)C(C#N)=C(N)O2,3.793433865559478,1
Cc1n[nH]c2c1C(c1cccs1)C(C#N)=C(N)O2,5.219009895842965,1
